file,q,freq,tramcnt,delay,punctuality,serviced,congestion,highLatenessTrams,total_waiting_time
input-data-passengers-025,300,360,12,26,93841,1606,0,12,1466.15132020416
input-data-passengers-025,300,360,13,27,93842,1654,0,13,1539.95483687194
input-data-passengers-025,300,360,14,26,93838,1603,0,14,1502.5053847982
input-data-passengers-025,300,360,15,27,93841,1646,0,15,1532.65424930886
input-data-passengers-025,300,360,16,27,93841,1623,0,16,1481.18676832683
input-data-passengers-025,300,360,17,27,93838,1611,0,17,1561.06421666473
input-data-passengers-025,300,360,18,27,93840,1621,0,18,1583.66289446856
input-data-passengers-025,300,360,19,26,93839,1718,0,19,1581.61877179383
input-data-passengers-025,300,360,20,25,93840,1615,0,20,1601.7823102094
input-data-passengers-025,300,540,1,0,164835,1087,0,1,2477.66922619471
input-data-passengers-025,300,540,2,0,112126,1075,0,2,2238.16586094503
input-data-passengers-025,300,540,3,0,63715,1063,0,3,2212.32116543676
input-data-passengers-025,300,540,4,0,48840,1123,0,4,2308.91705595792
input-data-passengers-025,300,540,5,0,48838,1148,0,5,2281.58987789967
input-data-passengers-025,300,540,6,0,48839,1149,0,6,2174.735316195
input-data-passengers-025,300,540,7,0,48839,1110,0,7,2227.31680603304
input-data-passengers-025,300,540,8,0,48840,1115,0,8,2092.4205393401
input-data-passengers-025,300,540,9,0,48840,1123,0,9,2346.94068324396
input-data-passengers-025,300,540,10,0,48839,1137,0,10,2067.87353926525
input-data-passengers-025,300,540,11,0,48841,1042,0,11,2212.72944916491
input-data-passengers-025,300,540,12,0,48841,1124,0,12,1999.24403347043
input-data-passengers-025,300,540,13,0,48838,1129,0,13,2131.7187343642
input-data-passengers-025,300,540,14,0,48839,1139,0,14,2246.17033076674
input-data-passengers-025,300,540,15,0,48839,1082,0,15,2411.07553297609
input-data-passengers-025,300,540,16,0,48839,1105,0,16,2317.93592565386
input-data-passengers-025,300,540,17,0,48841,1032,0,17,2260.23480633596
input-data-passengers-025,300,540,18,0,48840,1103,0,18,2338.17101068336
input-data-passengers-025,300,540,19,0,48839,1106,0,19,2386.14207096752
input-data-passengers-025,300,540,20,0,48839,1099,0,20,2240.90489070646
input-data-passengers-025,300,720,1,0,117033,850,0,1,2739.01125577677
input-data-passengers-025,300,720,2,0,64330,902,0,2,3748.12352163255
input-data-passengers-025,300,720,3,0,26404,807,0,3,3076.53937918015
input-data-passengers-025,300,720,4,0,26339,865,0,4,2784.78766991149
input-data-passengers-025,300,720,5,0,26339,856,0,5,2519.27094586558
input-data-passengers-025,300,720,6,0,26338,857,0,6,2568.13075298086
input-data-passengers-025,300,720,7,0,26340,861,0,7,3044.82469282132
input-data-passengers-025,300,720,8,0,26339,891,0,8,2684.51040638754
input-data-passengers-025,300,720,9,0,26340,826,0,9,2601.94850892159
input-data-passengers-025,300,720,10,0,26338,859,0,10,2884.44246813244
input-data-passengers-025,300,720,11,0,26340,888,0,11,2906.99107765113
input-data-passengers-025,300,720,12,0,26341,850,0,12,2733.45043280121
input-data-passengers-025,300,720,13,0,26338,891,0,13,2631.19147125672
input-data-passengers-025,300,720,14,0,26338,919,0,14,2938.01209985641
input-data-passengers-025,300,720,15,0,26339,818,0,15,2825.23593825109
input-data-passengers-025,300,720,16,0,26339,859,0,16,2863.46692168695
input-data-passengers-025,300,720,17,0,26340,836,0,17,3013.85540101046
input-data-passengers-025,300,720,18,0,26339,799,0,18,2793.21051090898
input-data-passengers-025,300,720,19,0,26339,866,0,19,2521.27919025791
input-data-passengers-025,300,720,20,0,26341,845,0,20,3204.42509269132
input-data-passengers-025,300,900,1,0,88345,676,0,1,3892.4282577096
input-data-passengers-025,300,900,2,0,35647,713,0,2,3614.46956986321
input-data-passengers-025,300,900,3,0,12839,720,0,3,4219.64004533537
input-data-passengers-025,300,900,4,0,12839,757,0,4,3341.27942411896
input-data-passengers-025,300,900,5,0,12838,719,0,5,3759.34508142984
input-data-passengers-025,300,900,6,0,12838,748,0,6,3644.16810389356
input-data-passengers-025,300,900,7,0,12839,721,0,7,3784.02243485152
input-data-passengers-025,300,900,8,0,12839,765,0,8,3324.98339572898
input-data-passengers-025,300,900,9,0,12838,702,0,9,3423.83275342057
input-data-passengers-025,300,900,10,0,12839,719,0,10,3865.49107834961
input-data-passengers-025,300,900,11,0,12839,759,0,11,3936.61219279157
input-data-passengers-025,300,900,12,0,12840,728,0,12,3490.66880429674
input-data-passengers-025,300,900,13,0,12838,729,0,13,3545.65304395556
input-data-passengers-025,300,900,14,0,12840,694,0,14,3606.49119881343
input-data-passengers-025,300,900,15,0,12838,710,0,15,3662.03378278021
input-data-passengers-025,300,900,16,0,12838,735,0,16,3628.10959494689
input-data-passengers-025,300,900,17,0,12841,740,0,17,3462.35746797195
input-data-passengers-025,300,900,18,0,12839,747,0,18,3584.18385588325
input-data-passengers-025,300,900,19,0,12838,704,0,19,3320.32270069771
input-data-passengers-025,300,900,20,0,12838,667,0,20,3911.3937716217
