file,q,freq,tramcnt,delay,punctuality,serviced,congestion,highLatenessTrams,total_waiting_time
input-data-passengers-015,150,90,1,52737,330389,5172,0,1,2430.78920605173
input-data-passengers-015,180,90,1,52737,339868,5203,0,1,2100.6057039912
input-data-passengers-015,210,90,1,52737,349379,5171,0,1,3279.32398362147
input-data-passengers-015,240,90,1,52737,358932,5213,0,1,3076.9315012113
input-data-passengers-015,270,90,1,52737,368425,5159,0,1,2486.93624986276
input-data-passengers-015,300,90,1,52737,377924,5240,0,1,2203.21288604768
input-data-passengers-015,150,90,2,96459,327437,5247,0,2,2151.34582581027
input-data-passengers-015,180,90,2,96459,336777,5256,0,2,3433.84845491796
input-data-passengers-015,210,90,2,96459,346108,5245,0,2,2650.64453300401
input-data-passengers-015,240,90,2,96459,355456,5275,0,2,2060.77131936905
input-data-passengers-015,270,90,2,96459,364811,5177,0,2,2047.11358936558
input-data-passengers-015,300,90,2,96459,374161,5285,0,2,3072.50582390437
input-data-passengers-015,150,90,3,135470,364079,5505,0,3,2598.41672012303
input-data-passengers-015,180,90,3,135470,374545,5616,0,3,2208.73790581416
input-data-passengers-015,210,90,3,135470,384961,5482,0,3,2539.21427934607
input-data-passengers-015,240,90,3,135470,395389,5520,0,3,1843.21396338741
input-data-passengers-015,270,90,3,135470,405857,5632,0,3,3040.64368111526
input-data-passengers-015,300,90,3,135470,416305,5569,0,3,2305.51111317995
input-data-passengers-015,150,90,4,170360,427933,5900,0,4,2217.99040693038
input-data-passengers-015,180,90,4,170361,440464,5906,0,4,2279.87875697935
input-data-passengers-015,210,90,4,170361,453016,5968,0,4,1812.39696433563
input-data-passengers-015,240,90,4,170360,465570,5974,0,4,2143.1754100698
input-data-passengers-015,270,90,4,170360,478086,5981,0,4,1590.82112158587
input-data-passengers-015,300,90,4,170361,490644,5950,0,4,1539.64923320104
input-data-passengers-015,150,90,5,219108,494237,6283,0,5,1603.25414142478
input-data-passengers-015,180,90,5,219107,508585,6303,0,5,1915.06405049933
input-data-passengers-015,210,90,5,219103,522922,6246,0,5,1503.62600324211
input-data-passengers-015,240,90,5,219103,537278,6325,0,5,2326.01610651895
input-data-passengers-015,270,90,5,219104,551587,6393,0,5,1361.58461884465
input-data-passengers-015,300,90,5,219106,565939,6351,0,5,1339.16711855463
input-data-passengers-015,150,90,6,303597,537684,6343,0,6,1980.62798053535
input-data-passengers-015,180,90,6,303603,552133,6335,0,6,1782.63881971088
input-data-passengers-015,210,90,6,302704,565703,6347,0,6,1655.33045886074
input-data-passengers-015,240,90,6,302676,580133,6338,0,6,1233.26427556222
input-data-passengers-015,270,90,6,302677,594589,6269,0,6,1758.47583523188
input-data-passengers-015,300,90,6,302945,609259,6304,0,6,1827.59379308051
input-data-passengers-015,150,90,7,276887,530762,6697,0,7,1371.65177516563
input-data-passengers-015,180,90,7,276885,546936,6606,0,7,1398.66155485486
input-data-passengers-015,210,90,7,276912,563220,6631,0,7,1506.1145319604
input-data-passengers-015,240,90,7,276885,579440,6695,0,7,1180.12708728382
input-data-passengers-015,270,90,7,276887,595672,6689,0,7,1594.73072335715
input-data-passengers-015,300,90,7,276961,610748,6709,0,7,1434.67531121932
input-data-passengers-015,150,90,8,319363,530278,6659,0,8,1668.21780999784
input-data-passengers-015,180,90,8,319025,546333,6598,0,8,1631.58216226604
input-data-passengers-015,210,90,8,319385,562748,6623,0,8,1461.96955643115
input-data-passengers-015,240,90,8,319363,578960,6691,0,8,1660.19509614096
input-data-passengers-015,270,90,8,319361,595234,6824,0,8,1597.579021938
input-data-passengers-015,300,90,8,319176,611278,6713,0,8,1537.28865053799
input-data-passengers-015,150,90,9,361942,531039,6657,0,9,1303.88623196832
input-data-passengers-015,180,90,9,361876,547245,6734,0,9,1453.71823092507
input-data-passengers-015,210,90,9,361898,563502,6733,0,9,1425.58436202544
input-data-passengers-015,240,90,9,361943,579892,6648,0,9,1200.94126149789
input-data-passengers-015,270,90,9,361876,596150,6704,0,9,1447.64749695913
input-data-passengers-015,300,90,9,361900,612418,6681,0,9,1478.17913629251
input-data-passengers-015,150,90,10,404590,531242,6750,0,10,1416.41077483694
input-data-passengers-015,180,90,10,404591,547595,6746,0,10,1195.82385380007
input-data-passengers-015,210,90,10,404616,563992,6692,0,10,1359.63968354501
input-data-passengers-015,240,90,10,404590,580315,6622,0,10,1303.44325788237
input-data-passengers-015,270,90,10,404589,596681,6732,0,10,1325.85605940102
input-data-passengers-015,300,90,10,404614,612999,6690,0,10,1455.09080165012
input-data-passengers-015,150,90,11,440426,568709,6973,0,11,1244.98141762665
input-data-passengers-015,180,90,11,441210,584579,6941,0,11,1241.91419843114
input-data-passengers-015,210,90,11,441115,604337,6914,0,11,1278.86610329942
input-data-passengers-015,240,90,11,440961,619491,6876,0,11,1321.63480125912
input-data-passengers-015,270,90,11,441289,639633,6881,0,11,1344.18162661561
input-data-passengers-015,300,90,11,440158,653572,6863,0,11,1311.25373484673
input-data-passengers-015,150,90,12,474734,608873,7106,0,12,1292.78889721831
input-data-passengers-015,180,90,12,474480,628105,7252,0,12,1369.05110681957
input-data-passengers-015,210,90,12,474264,646977,7013,0,12,1330.65242399648
input-data-passengers-015,240,90,12,475247,666422,7180,0,12,1261.35612995199
input-data-passengers-015,270,90,12,474635,685421,7188,0,12,1303.23149549032
input-data-passengers-015,300,90,12,474846,704247,7267,0,12,1300.20950752807
input-data-passengers-015,150,90,13,506591,644563,7560,0,13,1244.0081081186
input-data-passengers-015,180,90,13,508971,665966,7419,0,13,1152.48522883827
input-data-passengers-015,210,90,13,507327,687649,7399,0,13,1134.46763907905
input-data-passengers-015,240,90,13,508556,708177,7371,0,13,1222.61970878912
input-data-passengers-015,270,90,13,509296,727698,7359,0,13,1333.02550145831
input-data-passengers-015,300,90,13,507222,747161,7388,0,13,1232.59506235196
input-data-passengers-015,150,90,14,536294,682383,7651,0,14,1217.31794662818
input-data-passengers-015,180,90,14,536503,703237,7695,0,14,1142.98417636814
input-data-passengers-015,210,90,14,534434,724795,7703,0,14,1227.53633777829
input-data-passengers-015,240,90,14,538981,748496,7633,0,14,1134.43266762825
input-data-passengers-015,270,90,14,537535,772788,7694,0,14,1202.41490783858
input-data-passengers-015,300,90,14,538908,790023,7722,0,14,1261.40111375082
input-data-passengers-015,150,90,15,564684,715844,7892,0,15,1070.96091152
input-data-passengers-015,180,90,15,565395,739927,8086,0,15,1020.88943724907
input-data-passengers-015,210,90,15,561734,758672,7910,0,15,1123.26449519147
input-data-passengers-015,240,90,15,567358,792043,7940,0,15,1037.56533473926
input-data-passengers-015,270,90,15,564279,809230,7830,0,15,958.353637856968
input-data-passengers-015,300,90,15,566234,834199,8099,0,15,1057.70354041676
input-data-passengers-015,150,90,16,583891,744543,8210,0,16,1033.87284284582
input-data-passengers-015,180,90,16,589154,775905,8167,0,16,1097.98909402244
input-data-passengers-015,210,90,16,590223,799455,8203,0,16,959.486733652234
input-data-passengers-015,240,90,16,582125,818297,8161,0,16,1076.73921279704
input-data-passengers-015,270,90,16,592056,852183,8189,0,16,1080.30596766932
input-data-passengers-015,300,90,16,591618,874761,8162,0,16,980.153386299713
input-data-passengers-015,150,90,17,595549,766427,8356,0,17,980.757987205688
input-data-passengers-015,180,90,17,600773,795266,8430,0,17,1050.99688879409
input-data-passengers-015,210,90,17,600635,821096,8339,0,17,917.751549337135
input-data-passengers-015,240,90,17,610312,857669,8487,0,17,1047.67135950019
input-data-passengers-015,270,90,17,600927,874002,8291,0,17,967.432767529514
input-data-passengers-015,300,90,17,607825,908915,8430,0,17,948.934310858028
input-data-passengers-015,150,90,18,591507,768732,8688,0,18,957.181192341019
input-data-passengers-015,180,90,18,587436,790792,8656,0,18,1083.59530887402
input-data-passengers-015,210,90,18,599600,831619,8644,0,18,1014.62475747856
input-data-passengers-015,240,90,18,581354,840655,8628,0,18,945.458638960416
input-data-passengers-015,270,90,18,582149,870815,8669,0,18,975.085813129189
input-data-passengers-015,300,90,18,592701,908734,8562,0,18,950.741292466065
input-data-passengers-015,150,90,19,323478,507288,8911,0,19,907.232189721918
input-data-passengers-015,180,90,19,308906,521187,8851,0,19,834.237138020562
input-data-passengers-015,210,90,19,348878,588319,8830,0,19,973.646819401763
input-data-passengers-015,240,90,19,331320,599982,8849,0,19,913.902447675139
input-data-passengers-015,270,90,19,292150,591295,8918,0,19,865.057466087017
input-data-passengers-015,300,90,19,338263,664093,8928,0,19,912.200024098878
input-data-passengers-015,150,90,20,336834,481078,8913,0,20,760.521545265257
