file,q,freq,tramcnt,delay,punctuality,serviced,congestion,highLatenessTrams,total_waiting_time
input-data-passengers-01,300,720,15,0,26343,2803,0,15,4913.08601218436
input-data-passengers-01,300,720,16,0,26339,2753,0,16,4524.36701619332
input-data-passengers-01,300,720,17,0,26339,2838,0,17,5107.46946962523
input-data-passengers-01,300,720,18,0,26343,2853,0,18,4831.8956214136
input-data-passengers-01,300,720,19,0,26343,2828,0,19,4996.75850420395
input-data-passengers-01,300,720,20,0,26341,2828,0,20,5360.13121393027
input-data-passengers-01,300,900,1,0,88464,2546,0,1,5737.4924475933
input-data-passengers-01,300,900,2,0,35747,2543,0,2,6526.33783919571
input-data-passengers-01,300,900,3,0,12841,2566,0,3,6434.29454566133
input-data-passengers-01,300,900,4,0,12839,2526,0,4,6046.9464830013
input-data-passengers-01,300,900,5,0,12843,2551,0,5,6223.65721605845
input-data-passengers-01,300,900,6,0,12839,2522,0,6,6208.31018788533
input-data-passengers-01,300,900,7,0,12840,2560,0,7,6270.5692141732
input-data-passengers-01,300,900,8,0,12842,2543,0,8,5751.8006338511
input-data-passengers-01,300,900,9,0,12841,2574,0,9,6046.559225689
input-data-passengers-01,300,900,10,0,12840,2533,0,10,6353.84822736614
input-data-passengers-01,300,900,11,0,12838,2527,0,11,6260.69065428994
input-data-passengers-01,300,900,12,0,12843,2523,0,12,6342.7659007394
input-data-passengers-01,300,900,13,0,12841,2552,0,13,5910.82203018628
input-data-passengers-01,300,900,14,0,12841,2566,0,14,6025.41907209142
input-data-passengers-01,300,900,15,0,12842,2608,0,15,6002.89223373496
input-data-passengers-01,300,900,16,0,12840,2519,0,16,6299.0578529577
input-data-passengers-01,300,900,17,0,12840,2565,0,17,6228.25354175838
input-data-passengers-01,300,900,18,0,12839,2540,0,18,5993.43895855061
input-data-passengers-01,300,900,19,0,12838,2628,0,19,5957.39965961687
input-data-passengers-01,300,900,20,0,12842,2508,0,20,6298.07593981235
