Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,402.558515699334,1051
Vaartsche Rijn,1,241.97572815534,2266
Galgenwaard,2,245.595317725752,1495
Kromme Rijn,3,244.892430278884,251
Padualaan,4,246.473498233216,283
Heidelberglaan,5,278.246411483254,418
UMC,6,285.229508196721,61
WKZ,7,229.60632183908,348
P+R De Uithof,8,0,1
WKZ,9,387.333333333333,6
UMC,10,249.357142857143,14
Heidelberglaan,11,248.826086956522,46
Padualaan,12,236.833333333333,120
Kromme Rijn,13,241.48623853211,109
Galgenwaard,14,266.654545454545,55
Vaartsche Rijn,15,251.938524590164,244
Depot,-1,NaN,0
