Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,425.445564516129,992
Vaartsche Rijn,1,228.465913517725,2567
Galgenwaard,2,231.482186732187,1628
Kromme Rijn,3,232.038961038961,231
Padualaan,4,240.072463768116,276
Heidelberglaan,5,251.577625570776,438
UMC,6,239.953846153846,65
WKZ,7,238.621169916435,359
P+R De Uithof,8,0,1
WKZ,9,141,6
UMC,10,242.636363636364,11
Heidelberglaan,11,207.177777777778,45
Padualaan,12,218.783783783784,111
Kromme Rijn,13,219.703703703704,108
Galgenwaard,14,241.862068965517,58
Vaartsche Rijn,15,249.844106463878,263
Depot,-1,NaN,0
