Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,74.8126268777913,4926
Vaartsche Rijn,1,75.299926247644,12203
Galgenwaard,2,71.705465985057,7629
Kromme Rijn,3,57.6564059900166,1202
Padualaan,4,55.2649753347428,1419
Heidelberglaan,5,56.3118609406953,1956
UMC,6,57.6071428571429,252
WKZ,7,43.6175395858709,1642
P+R De Uithof,8,210.5,2
WKZ,9,55.5384615384615,26
UMC,10,43.6901408450704,71
Heidelberglaan,11,60.9441860465116,215
Padualaan,12,62.2791586998088,523
Kromme Rijn,13,60.1703296703297,546
Galgenwaard,14,58.6131147540984,305
Vaartsche Rijn,15,60.9808306709265,1252
Depot,-1,NaN,0
