Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,473.713363460297,1549
Vaartsche Rijn,1,98.5775974875687,3821
Galgenwaard,2,156.687192118227,2436
Kromme Rijn,3,150.635388739946,373
Padualaan,4,158.301401869159,428
Heidelberglaan,5,174.091666666667,600
UMC,6,175.538461538462,104
WKZ,7,152.128691983122,474
P+R De Uithof,8,NaN,0
WKZ,9,207,1
UMC,10,146.074074074074,27
Heidelberglaan,11,140.759036144578,83
Padualaan,12,152.837988826816,179
Kromme Rijn,13,149.283505154639,194
Galgenwaard,14,175.423913043478,92
Vaartsche Rijn,15,186.422222222222,405
Depot,-1,NaN,0
