Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,413.084967320261,1071
Vaartsche Rijn,1,214.172043010753,2697
Galgenwaard,2,219.669581511555,1601
Kromme Rijn,3,205.123076923077,260
Padualaan,4,240.078787878788,330
Heidelberglaan,5,240.297482837529,437
UMC,6,218.296296296296,54
WKZ,7,193.662198391421,373
P+R De Uithof,8,0,2
WKZ,9,237.4,5
UMC,10,183.846153846154,13
Heidelberglaan,11,210.893617021277,47
Padualaan,12,220.512605042017,119
Kromme Rijn,13,227.060606060606,132
Galgenwaard,14,226.594594594595,74
Vaartsche Rijn,15,245.259649122807,285
Depot,-1,NaN,0
