Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,428.360589812332,1492
Vaartsche Rijn,1,151.019014461703,3734
Galgenwaard,2,157.109306409131,2278
Kromme Rijn,3,151.021680216802,369
Padualaan,4,150.019002375297,421
Heidelberglaan,5,176.883116883117,616
UMC,6,174.734693877551,98
WKZ,7,148.489194499018,509
P+R De Uithof,8,368.333333333333,3
WKZ,9,154.375,8
UMC,10,168.25,20
Heidelberglaan,11,150.790322580645,62
Padualaan,12,163.817679558011,181
Kromme Rijn,13,148.474683544304,158
Galgenwaard,14,155.878504672897,107
Vaartsche Rijn,15,179.827676240209,383
Depot,-1,NaN,0
