Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,238.190073917635,1894
Vaartsche Rijn,1,93.1957310565635,4685
Galgenwaard,2,120.509810671256,2905
Kromme Rijn,3,124.294979079498,478
Padualaan,4,125.849122807018,570
Heidelberglaan,5,143.617333333333,750
UMC,6,170.839622641509,106
WKZ,7,122.896860986547,669
P+R De Uithof,8,0,8
WKZ,9,126.166666666667,6
UMC,10,104.064516129032,31
Heidelberglaan,11,123.920792079208,101
Padualaan,12,120.798076923077,208
Kromme Rijn,13,127.418803418803,234
Galgenwaard,14,122.464912280702,114
Vaartsche Rijn,15,146.923694779116,498
Depot,-1,NaN,0
