Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,404.287867370008,1327
Vaartsche Rijn,1,166.855471035693,3418
Galgenwaard,2,173.41893158388,2134
Kromme Rijn,3,166.025280898876,356
Padualaan,4,181.281690140845,426
Heidelberglaan,5,188.535460992908,564
UMC,6,236.515463917526,97
WKZ,7,166.39539748954,478
P+R De Uithof,8,0,1
WKZ,9,156.666666666667,6
UMC,10,149.608695652174,23
Heidelberglaan,11,158.698113207547,53
Padualaan,12,165.445714285714,175
Kromme Rijn,13,168.746987951807,166
Galgenwaard,14,158.848484848485,66
Vaartsche Rijn,15,183.032069970845,343
Depot,-1,NaN,0
