Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,415.105064247921,1323
Vaartsche Rijn,1,170.6027479092,3348
Galgenwaard,2,176.174528301887,2120
Kromme Rijn,3,169.429708222812,377
Padualaan,4,175.404466501241,403
Heidelberglaan,5,186.521023765996,547
UMC,6,239.592105263158,76
WKZ,7,170.376257545272,497
P+R De Uithof,8,0,2
WKZ,9,246.5,4
UMC,10,171.176470588235,17
Heidelberglaan,11,169.489795918367,49
Padualaan,12,173.842424242424,165
Kromme Rijn,13,166.458598726115,157
Galgenwaard,14,184.493506493506,77
Vaartsche Rijn,15,193.039156626506,332
Depot,-1,NaN,0
