Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,406.080487804878,1230
Vaartsche Rijn,1,185.61135786802,3152
Galgenwaard,2,188.249869041383,1909
Kromme Rijn,3,193.681672025723,311
Padualaan,4,178.638020833333,384
Heidelberglaan,5,203.113382899628,538
UMC,6,192.081081081081,74
WKZ,7,180.511827956989,465
P+R De Uithof,8,NaN,0
WKZ,9,211.2,10
UMC,10,153.055555555556,18
Heidelberglaan,11,149.218181818182,55
Padualaan,12,189.488888888889,135
Kromme Rijn,13,180.628787878788,132
Galgenwaard,14,157.530120481928,83
Vaartsche Rijn,15,203.877245508982,334
Depot,-1,NaN,0
