Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,416.65539983512,1213
Vaartsche Rijn,1,200.811062979007,3001
Galgenwaard,2,203.765350877193,1824
Kromme Rijn,3,189.717131474104,251
Padualaan,4,212.406432748538,342
Heidelberglaan,5,209.059304703476,489
UMC,6,222.8,70
WKZ,7,196.882653061224,392
P+R De Uithof,8,0,4
WKZ,9,256.833333333333,6
UMC,10,136.692307692308,13
Heidelberglaan,11,172.245901639344,61
Padualaan,12,196.262295081967,122
Kromme Rijn,13,201.689655172414,145
Galgenwaard,14,207.381578947368,76
Vaartsche Rijn,15,212.02416918429,331
Depot,-1,NaN,0
