Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,416.900643974241,1087
Vaartsche Rijn,1,214.515401953418,2662
Galgenwaard,2,213.207082833133,1666
Kromme Rijn,3,217.952054794521,292
Padualaan,4,215.885993485342,307
Heidelberglaan,5,218.875518672199,482
UMC,6,285.820512820513,78
WKZ,7,205.403022670025,397
P+R De Uithof,8,NaN,0
WKZ,9,191.333333333333,3
UMC,10,178.583333333333,12
Heidelberglaan,11,237.268292682927,41
Padualaan,12,212.893203883495,103
Kromme Rijn,13,221.238095238095,105
Galgenwaard,14,206.339285714286,56
Vaartsche Rijn,15,222.781132075472,265
Depot,-1,NaN,0
