Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,106.136897529364,2469
Vaartsche Rijn,1,93.6098173898475,5969
Galgenwaard,2,96.8286885245902,3660
Kromme Rijn,3,90.4627383015598,577
Padualaan,4,101.051649928264,697
Heidelberglaan,5,107.771584699454,915
UMC,6,124.214814814815,135
WKZ,7,93.2161835748792,828
P+R De Uithof,8,615.5,2
WKZ,9,99.2727272727273,11
UMC,10,72.1071428571429,28
Heidelberglaan,11,90.6792452830189,106
Padualaan,12,96.4872727272727,275
Kromme Rijn,13,88.9551020408163,245
Galgenwaard,14,95.0596026490066,151
Vaartsche Rijn,15,97.2382445141066,638
Depot,-1,NaN,0
