Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,409.607942973523,982
Vaartsche Rijn,1,242.933276304534,2338
Galgenwaard,2,247.147197839298,1481
Kromme Rijn,3,240.062780269058,223
Padualaan,4,242.498168498168,273
Heidelberglaan,5,280.424403183024,377
UMC,6,320.933333333333,60
WKZ,7,226.376175548589,319
P+R De Uithof,8,NaN,0
WKZ,9,261.25,4
UMC,10,180.307692307692,13
Heidelberglaan,11,218.239130434783,46
Padualaan,12,230.739495798319,119
Kromme Rijn,13,231.803418803419,117
Galgenwaard,14,203.051724137931,58
Vaartsche Rijn,15,255.482269503546,282
Depot,-1,NaN,0
