Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,259.422754491018,1670
Vaartsche Rijn,1,94.448940728398,4201
Galgenwaard,2,140.408171057656,2619
Kromme Rijn,3,133.878504672897,428
Padualaan,4,143.752032520325,492
Heidelberglaan,5,159.129814550642,701
UMC,6,146.78431372549,102
WKZ,7,132.498091603053,524
P+R De Uithof,8,NaN,0
WKZ,9,105,9
UMC,10,167.181818181818,22
Heidelberglaan,11,127.685714285714,70
Padualaan,12,136.20253164557,158
Kromme Rijn,13,129.043010752688,186
Galgenwaard,14,147.345588235294,136
Vaartsche Rijn,15,161.260240963855,415
Depot,-1,NaN,0
