Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,406.094753328113,1277
Vaartsche Rijn,1,181.439745627981,3145
Galgenwaard,2,185.328794755421,1983
Kromme Rijn,3,183.735294117647,272
Padualaan,4,178.787012987013,385
Heidelberglaan,5,213.85873605948,538
UMC,6,191.087912087912,91
WKZ,7,183.29018789144,479
P+R De Uithof,8,72,1
WKZ,9,186.666666666667,3
UMC,10,193.541666666667,24
Heidelberglaan,11,190.34328358209,67
Padualaan,12,197.021126760563,142
Kromme Rijn,13,185.367346938776,147
Galgenwaard,14,196.850574712644,87
Vaartsche Rijn,15,203.899159663866,357
Depot,-1,NaN,0
