Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,397.966192170818,1124
Vaartsche Rijn,1,193.960309451732,2973
Galgenwaard,2,202.42360728075,1813
Kromme Rijn,3,197.559139784946,279
Padualaan,4,206.617142857143,350
Heidelberglaan,5,216.770961145194,489
UMC,6,251.514705882353,68
WKZ,7,204.453333333333,450
P+R De Uithof,8,0,1
WKZ,9,192.727272727273,11
UMC,10,253.235294117647,17
Heidelberglaan,11,209.980769230769,52
Padualaan,12,196.172727272727,110
Kromme Rijn,13,209.475862068966,145
Galgenwaard,14,199.645569620253,79
Vaartsche Rijn,15,217.775757575758,330
Depot,-1,NaN,0
