Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,422.787054409006,1066
Vaartsche Rijn,1,210.613314447592,2824
Galgenwaard,2,218.841183574879,1656
Kromme Rijn,3,215.579150579151,259
Padualaan,4,213.149390243902,328
Heidelberglaan,5,230.340206185567,485
UMC,6,252.901408450704,71
WKZ,7,190.783163265306,392
P+R De Uithof,8,0,1
WKZ,9,306.571428571429,7
UMC,10,218.529411764706,17
Heidelberglaan,11,253.436363636364,55
Padualaan,12,218.607476635514,107
Kromme Rijn,13,213.511811023622,127
Galgenwaard,14,232.277777777778,90
Vaartsche Rijn,15,254.793248945148,237
Depot,-1,NaN,0
