Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,77.4667071443028,4941
Vaartsche Rijn,1,81.4477624018775,12357
Galgenwaard,2,70.1858184227966,7545
Kromme Rijn,3,57.4633529907329,1187
Padualaan,4,54.2432432432432,1480
Heidelberglaan,5,54.7464065708419,1948
UMC,6,78.0350877192982,285
WKZ,7,43.4840294840295,1628
P+R De Uithof,8,43.75,4
WKZ,9,53.5555555555556,18
UMC,10,36.3636363636364,55
Heidelberglaan,11,43.4540816326531,196
Padualaan,12,46.4036036036036,555
Kromme Rijn,13,48.9420560747664,535
Galgenwaard,14,46.6559485530547,311
Vaartsche Rijn,15,55.2825572217837,1267
Depot,-1,NaN,0
