Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,410.836615609044,1371
Vaartsche Rijn,1,165.40070713023,3394
Galgenwaard,2,170.672871102839,2149
Kromme Rijn,3,166.78901734104,346
Padualaan,4,166.872860635697,409
Heidelberglaan,5,191.42226487524,521
UMC,6,182.407894736842,76
WKZ,7,167.342799188641,493
P+R De Uithof,8,NaN,0
WKZ,9,127.125,8
UMC,10,147.133333333333,15
Heidelberglaan,11,142.527777777778,36
Padualaan,12,191.602649006623,151
Kromme Rijn,13,177.767741935484,155
Galgenwaard,14,167.981481481481,108
Vaartsche Rijn,15,173.845144356955,381
Depot,-1,NaN,0
