Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,410.969938107869,1131
Vaartsche Rijn,1,213.10162601626,2706
Galgenwaard,2,211.789343246592,1614
Kromme Rijn,3,201.43579766537,257
Padualaan,4,221.945558739255,349
Heidelberglaan,5,231.776223776224,429
UMC,6,266.557142857143,70
WKZ,7,209.647342995169,414
P+R De Uithof,8,649,3
WKZ,9,278.8,5
UMC,10,217.578947368421,19
Heidelberglaan,11,212.351351351351,37
Padualaan,12,213.441860465116,129
Kromme Rijn,13,205.405797101449,138
Galgenwaard,14,209.986666666667,75
Vaartsche Rijn,15,219.615384615385,299
Depot,-1,NaN,0
