Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,116.574147501983,2522
Vaartsche Rijn,1,92.214527299082,6209
Galgenwaard,2,96.5875032408608,3857
Kromme Rijn,3,92.9601910828026,628
Padualaan,4,98.5389972144847,718
Heidelberglaan,5,105.074611398964,965
UMC,6,121.627450980392,153
WKZ,7,88.7900943396226,848
P+R De Uithof,8,0,2
WKZ,9,84.4285714285714,14
UMC,10,94.6764705882353,34
Heidelberglaan,11,84.1123595505618,89
Padualaan,12,91.8441558441558,308
Kromme Rijn,13,86.1525974025974,308
Galgenwaard,14,85.0243902439024,164
Vaartsche Rijn,15,100.365930599369,634
Depot,-1,NaN,0
