Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,103.191335740072,3047
Vaartsche Rijn,1,88.9049723756906,7240
Galgenwaard,2,91.8389627369797,4589
Kromme Rijn,3,89.6516556291391,755
Padualaan,4,97.3658810325477,891
Heidelberglaan,5,88.0664365832614,1159
UMC,6,127.91095890411,146
WKZ,7,72.6167539267016,955
P+R De Uithof,8,2,1
WKZ,9,69.1666666666667,18
UMC,10,62.825,40
Heidelberglaan,11,75.0066666666667,150
Padualaan,12,75.6305555555556,360
Kromme Rijn,13,73.253164556962,316
Galgenwaard,14,78.4117647058823,204
Vaartsche Rijn,15,86.8597168597169,777
Depot,-1,NaN,0
