Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,199.578703703704,2160
Vaartsche Rijn,1,93.3209785025945,5396
Galgenwaard,2,106.320850808868,3338
Kromme Rijn,3,107.048828125,512
Padualaan,4,106.357256778309,627
Heidelberglaan,5,122.377942998761,807
UMC,6,130.59649122807,114
WKZ,7,95.5138705416116,757
P+R De Uithof,8,0,1
WKZ,9,81.1428571428571,7
UMC,10,124.541666666667,24
Heidelberglaan,11,90.4512195121951,82
Padualaan,12,118.4,250
Kromme Rijn,13,108.713636363636,220
Galgenwaard,14,105.244444444444,135
Vaartsche Rijn,15,125.974533106961,589
Depot,-1,NaN,0
