Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,418.022401433692,1116
Vaartsche Rijn,1,228.551102204409,2495
Galgenwaard,2,233.237023139462,1599
Kromme Rijn,3,228.940298507463,268
Padualaan,4,235.889250814332,307
Heidelberglaan,5,245.811904761905,420
UMC,6,232.367088607595,79
WKZ,7,230.886904761905,336
P+R De Uithof,8,NaN,0
WKZ,9,194.5,4
UMC,10,151.277777777778,18
Heidelberglaan,11,283.225806451613,31
Padualaan,12,233.907407407407,108
Kromme Rijn,13,235.663636363636,110
Galgenwaard,14,245.520547945205,73
Vaartsche Rijn,15,241.790780141844,282
Depot,-1,NaN,0
