Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,92.2510442773601,2394
Vaartsche Rijn,1,91.6000330961443,6043
Galgenwaard,2,94.7381329113924,3792
Kromme Rijn,3,90.4221105527638,597
Padualaan,4,98.6361071932299,709
Heidelberglaan,5,108.807974816369,953
UMC,6,103.119047619048,126
WKZ,7,97.2019826517968,807
P+R De Uithof,8,469,3
WKZ,9,72.125,8
UMC,10,84.6363636363636,44
Heidelberglaan,11,81.8163265306122,98
Padualaan,12,76.9769230769231,260
Kromme Rijn,13,57.0692307692308,260
Galgenwaard,14,75.1935483870968,155
Vaartsche Rijn,15,81.0015360983103,651
Depot,-1,NaN,0
