Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,85.4035704625372,3697
Vaartsche Rijn,1,86.9420556698798,9233
Galgenwaard,2,78.1372653205809,5646
Kromme Rijn,3,71.8935447338618,883
Padualaan,4,70.1722222222222,1080
Heidelberglaan,5,69.7730496453901,1410
UMC,6,67.6076555023923,209
WKZ,7,61.0615627466456,1267
P+R De Uithof,8,0,4
WKZ,9,55.4736842105263,19
UMC,10,48.2058823529412,34
Heidelberglaan,11,54.3434343434343,198
Padualaan,12,62.7465564738292,363
Kromme Rijn,13,57.6174496644295,447
Galgenwaard,14,56.4959349593496,246
Vaartsche Rijn,15,72.7562358276644,882
Depot,-1,NaN,0
