Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,485.532104259377,1573
Vaartsche Rijn,1,97.5916080271045,3837
Galgenwaard,2,151.890156316012,2367
Kromme Rijn,3,149.646907216495,388
Padualaan,4,151.959427207637,419
Heidelberglaan,5,160.763754045307,618
UMC,6,191.057142857143,105
WKZ,7,149.422429906542,535
P+R De Uithof,8,705.666666666667,3
WKZ,9,135.222222222222,9
UMC,10,151,24
Heidelberglaan,11,167.605263157895,76
Padualaan,12,162.779761904762,168
Kromme Rijn,13,144.346368715084,179
Galgenwaard,14,139.083333333333,96
Vaartsche Rijn,15,166.097156398104,422
Depot,-1,NaN,0
