Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,87.4061778290993,3464
Vaartsche Rijn,1,86.4534828807556,8470
Galgenwaard,2,85.3342862588146,5247
Kromme Rijn,3,86.7416149068323,805
Padualaan,4,80.5594059405941,1010
Heidelberglaan,5,80.8843430369788,1271
UMC,6,82.1674418604651,215
WKZ,7,68.363025210084,1190
P+R De Uithof,8,93.25,8
WKZ,9,74.2,15
UMC,10,78.5581395348837,43
Heidelberglaan,11,78.4304635761589,151
Padualaan,12,73.4698162729659,381
Kromme Rijn,13,67.3636363636364,385
Galgenwaard,14,71.7671232876712,219
Vaartsche Rijn,15,76.9128996692393,907
Depot,-1,NaN,0
