Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,86.2472885032538,3688
Vaartsche Rijn,1,82.7447067952555,9021
Galgenwaard,2,76.4570252187339,5829
Kromme Rijn,3,72.6393088552916,926
Padualaan,4,77.1529294935452,1007
Heidelberglaan,5,74.5904628330996,1426
UMC,6,67.7450980392157,204
WKZ,7,56.7530072173216,1247
P+R De Uithof,8,26,3
WKZ,9,58,19
UMC,10,80.5576923076923,52
Heidelberglaan,11,57.5797872340426,188
Padualaan,12,54.9187192118227,406
Kromme Rijn,13,54.2386634844869,419
Galgenwaard,14,61.7872340425532,235
Vaartsche Rijn,15,68.9552083333333,960
Depot,-1,NaN,0
