Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,204.592592592593,2187
Vaartsche Rijn,1,91.9923393124066,5352
Galgenwaard,2,110.109162382824,3307
Kromme Rijn,3,108.826171875,512
Padualaan,4,114.70578778135,622
Heidelberglaan,5,112.940972222222,864
UMC,6,120.422764227642,123
WKZ,7,100.273698264352,749
P+R De Uithof,8,347,1
WKZ,9,109.6,15
UMC,10,87.5357142857143,28
Heidelberglaan,11,99.032967032967,91
Padualaan,12,120.183406113537,229
Kromme Rijn,13,99.7247706422018,218
Galgenwaard,14,108.756578947368,152
Vaartsche Rijn,15,129.024475524476,572
Depot,-1,NaN,0
