Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,104.253859964093,2785
Vaartsche Rijn,1,89.7808759124088,6850
Galgenwaard,2,91.3170788614092,4286
Kromme Rijn,3,85.7619760479042,668
Padualaan,4,89.1912302070645,821
Heidelberglaan,5,88.7024567788899,1099
UMC,6,91.4566473988439,173
WKZ,7,80.2386961093586,951
P+R De Uithof,8,153,1
WKZ,9,64.3529411764706,17
UMC,10,80.3428571428571,35
Heidelberglaan,11,75.8989898989899,99
Padualaan,12,83.0226537216828,309
Kromme Rijn,13,82.0064724919094,309
Galgenwaard,14,84.5641025641026,195
Vaartsche Rijn,15,83.2496413199426,697
Depot,-1,NaN,0
