Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,142.756039791568,2111
Vaartsche Rijn,1,93.4748228987172,5223
Galgenwaard,2,106.772020725389,3281
Kromme Rijn,3,106.632768361582,531
Padualaan,4,105.642504118616,607
Heidelberglaan,5,115.587341772152,790
UMC,6,152.956140350877,114
WKZ,7,103.486263736264,728
P+R De Uithof,8,690.5,2
WKZ,9,64.4,5
UMC,10,124.352941176471,17
Heidelberglaan,11,99.289156626506,83
Padualaan,12,104.52534562212,217
Kromme Rijn,13,105.262008733624,229
Galgenwaard,14,114.79746835443,158
Vaartsche Rijn,15,118.759868421053,608
Depot,-1,NaN,0
