Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,412.391963608795,1319
Vaartsche Rijn,1,183.964069952305,3145
Galgenwaard,2,190.452636968766,1953
Kromme Rijn,3,187.025559105431,313
Padualaan,4,186.209115281501,373
Heidelberglaan,5,203.810055865922,537
UMC,6,233.586206896552,87
WKZ,7,187.282407407407,432
P+R De Uithof,8,5,1
WKZ,9,239.2,5
UMC,10,192.136363636364,22
Heidelberglaan,11,180.736842105263,57
Padualaan,12,174.381679389313,131
Kromme Rijn,13,184.44966442953,149
Galgenwaard,14,195.620689655172,87
Vaartsche Rijn,15,204.356209150327,306
Depot,-1,NaN,0
