Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,98.7371409485638,2994
Vaartsche Rijn,1,86.9084680734448,7298
Galgenwaard,2,88.6115935735996,4606
Kromme Rijn,3,88.1758241758242,728
Padualaan,4,86.912100456621,876
Heidelberglaan,5,102.426644182125,1186
UMC,6,86.3757575757576,165
WKZ,7,73.587037037037,1080
P+R De Uithof,8,254,2
WKZ,9,69,15
UMC,10,108.948717948718,39
Heidelberglaan,11,72.8529411764706,136
Padualaan,12,80.1744966442953,298
Kromme Rijn,13,92.7590361445783,332
Galgenwaard,14,91.7944444444445,180
Vaartsche Rijn,15,89.3245729303548,761
Depot,-1,NaN,0
