Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,408.276962899051,1159
Vaartsche Rijn,1,215.527737226277,2740
Galgenwaard,2,217.721407624633,1705
Kromme Rijn,3,231.472527472527,273
Padualaan,4,231.730158730159,315
Heidelberglaan,5,227.373333333333,450
UMC,6,251.205479452055,73
WKZ,7,199.761904761905,357
P+R De Uithof,8,0,3
WKZ,9,411.666666666667,3
UMC,10,121.444444444444,18
Heidelberglaan,11,228.263157894737,38
Padualaan,12,215.088,125
Kromme Rijn,13,221.793103448276,145
Galgenwaard,14,193.456140350877,57
Vaartsche Rijn,15,237.279569892473,279
Depot,-1,NaN,0
