Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,333.470882905448,1597
Vaartsche Rijn,1,94.8392528282031,3801
Galgenwaard,2,152.314980793854,2343
Kromme Rijn,3,149.69465648855,393
Padualaan,4,157.263265306122,490
Heidelberglaan,5,158.821428571429,616
UMC,6,180.986486486486,74
WKZ,7,164.230290456432,482
P+R De Uithof,8,1281,1
WKZ,9,155.181818181818,11
UMC,10,190.333333333333,21
Heidelberglaan,11,157.463768115942,69
Padualaan,12,163.648484848485,165
Kromme Rijn,13,162.181818181818,187
Galgenwaard,14,148.6484375,128
Vaartsche Rijn,15,169.380722891566,415
Depot,-1,NaN,0
