Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,118.935902636917,2465
Vaartsche Rijn,1,92.5780741704619,6148
Galgenwaard,2,92.9966092853417,3834
Kromme Rijn,3,93.8327974276527,622
Padualaan,4,93.7582128777924,761
Heidelberglaan,5,101.220556745182,934
UMC,6,116.006329113924,158
WKZ,7,86.9582338902148,838
P+R De Uithof,8,0,3
WKZ,9,79.5882352941177,17
UMC,10,78.4222222222222,45
Heidelberglaan,11,97.7959183673469,98
Padualaan,12,100.46975088968,281
Kromme Rijn,13,92.9927797833935,277
Galgenwaard,14,83.7845303867403,181
Vaartsche Rijn,15,106.544600938967,639
Depot,-1,NaN,0
