Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,120.052173913043,2415
Vaartsche Rijn,1,92.5111464968153,6280
Galgenwaard,2,93.3629176230553,3921
Kromme Rijn,3,94.1949579831933,595
Padualaan,4,97.2802197802198,728
Heidelberglaan,5,103.712841253792,989
UMC,6,104.197183098592,142
WKZ,7,83.2258414766558,921
P+R De Uithof,8,329,2
WKZ,9,91.5,12
UMC,10,90.2439024390244,41
Heidelberglaan,11,89.7826086956522,138
Padualaan,12,88.3056603773585,265
Kromme Rijn,13,89.9304635761589,302
Galgenwaard,14,95.2176870748299,147
Vaartsche Rijn,15,99.4735202492212,642
Depot,-1,NaN,0
