Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,410.676603432701,1107
Vaartsche Rijn,1,209.507082152975,2824
Galgenwaard,2,218.33058338244,1697
Kromme Rijn,3,225.821917808219,292
Padualaan,4,233.30487804878,328
Heidelberglaan,5,241.613043478261,460
UMC,6,228.313432835821,67
WKZ,7,212.613810741688,391
P+R De Uithof,8,NaN,0
WKZ,9,208.857142857143,7
UMC,10,258.705882352941,17
Heidelberglaan,11,240.847826086957,46
Padualaan,12,211.225225225225,111
Kromme Rijn,13,204.125984251969,127
Galgenwaard,14,236.853333333333,75
Vaartsche Rijn,15,219.344444444444,270
Depot,-1,NaN,0
