Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,416.928571428571,1120
Vaartsche Rijn,1,195.29203539823,2938
Galgenwaard,2,206.064864864865,1850
Kromme Rijn,3,189.676767676768,297
Padualaan,4,209.64907651715,379
Heidelberglaan,5,231.234439834025,482
UMC,6,211.871428571429,70
WKZ,7,187.650918635171,381
P+R De Uithof,8,716,3
WKZ,9,197.9,10
UMC,10,140.571428571429,14
Heidelberglaan,11,217.230769230769,52
Padualaan,12,212.244604316547,139
Kromme Rijn,13,200.651006711409,149
Galgenwaard,14,225.317647058824,85
Vaartsche Rijn,15,224.104430379747,316
Depot,-1,NaN,0
