Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,416.809426229508,1464
Vaartsche Rijn,1,149.935144124169,3608
Galgenwaard,2,157.028374892519,2326
Kromme Rijn,3,145.219101123595,356
Padualaan,4,159.819672131148,427
Heidelberglaan,5,189.575907590759,606
UMC,6,200.815217391304,92
WKZ,7,157.736842105263,513
P+R De Uithof,8,NaN,0
WKZ,9,131.181818181818,11
UMC,10,139.789473684211,19
Heidelberglaan,11,146.84126984127,63
Padualaan,12,152.832369942197,173
Kromme Rijn,13,171.464516129032,155
Galgenwaard,14,164.012195121951,82
Vaartsche Rijn,15,177.614035087719,399
Depot,-1,NaN,0
