Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,231.53126642144,1903
Vaartsche Rijn,1,97.0363403163745,4678
Galgenwaard,2,126.779689608637,2964
Kromme Rijn,3,120.759465478842,449
Padualaan,4,130.916356877323,538
Heidelberglaan,5,140.554803788904,739
UMC,6,176.747663551402,107
WKZ,7,120.909090909091,616
P+R De Uithof,8,0,3
WKZ,9,101.142857142857,7
UMC,10,116.34375,32
Heidelberglaan,11,116.125,88
Padualaan,12,133.077625570776,219
Kromme Rijn,13,136.83105022831,219
Galgenwaard,14,118.854838709677,124
Vaartsche Rijn,15,137.964730290456,482
Depot,-1,NaN,0
