Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,403.838068181818,1056
Vaartsche Rijn,1,231.870689655172,2436
Galgenwaard,2,233.100184388445,1627
Kromme Rijn,3,224.190476190476,252
Padualaan,4,222.191222570533,319
Heidelberglaan,5,248.086854460094,426
UMC,6,276.045454545455,66
WKZ,7,218.321329639889,361
P+R De Uithof,8,0,1
WKZ,9,161.333333333333,3
UMC,10,238.411764705882,17
Heidelberglaan,11,264.02,50
Padualaan,12,233.828767123288,146
Kromme Rijn,13,236.5390625,128
Galgenwaard,14,234.759493670886,79
Vaartsche Rijn,15,250.102564102564,273
Depot,-1,NaN,0
