Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,411.554109031733,1229
Vaartsche Rijn,1,195.132145258911,2974
Galgenwaard,2,205.413066954644,1852
Kromme Rijn,3,199.051369863014,292
Padualaan,4,198.825443786982,338
Heidelberglaan,5,221.126293995859,483
UMC,6,276.294117647059,68
WKZ,7,203.332512315271,406
P+R De Uithof,8,NaN,0
WKZ,9,178,2
UMC,10,221.888888888889,18
Heidelberglaan,11,186.583333333333,36
Padualaan,12,209.521008403361,119
Kromme Rijn,13,204.539007092199,141
Galgenwaard,14,224.560606060606,66
Vaartsche Rijn,15,227.742474916388,299
Depot,-1,NaN,0
