Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,110.078368794326,2820
Vaartsche Rijn,1,88.9845885431812,6878
Galgenwaard,2,91.0831392640894,4294
Kromme Rijn,3,78.5885093167702,644
Padualaan,4,82.8826405867971,818
Heidelberglaan,5,92.2169117647059,1088
UMC,6,100.204301075269,186
WKZ,7,78.4042316258352,898
P+R De Uithof,8,275,2
WKZ,9,68.6923076923077,13
UMC,10,69.953488372093,43
Heidelberglaan,11,81.1074380165289,121
Padualaan,12,86.1382352941176,340
Kromme Rijn,13,79.0195439739414,307
Galgenwaard,14,82.0621761658031,193
Vaartsche Rijn,15,97.8462623413258,709
Depot,-1,NaN,0
