Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,85.369515597261,3943
Vaartsche Rijn,1,85.1408622409398,9023
Galgenwaard,2,81.3347994370162,5684
Kromme Rijn,3,75.6805399325084,889
Padualaan,4,71.6427255985267,1086
Heidelberglaan,5,70.8624725676664,1367
UMC,6,66.6685082872928,181
WKZ,7,56.5650040883074,1223
P+R De Uithof,8,0,6
WKZ,9,60.5625,16
UMC,10,49.4651162790698,43
Heidelberglaan,11,52.3060109289617,183
Padualaan,12,60.8230769230769,390
Kromme Rijn,13,56.6658415841584,404
Galgenwaard,14,61.0684931506849,219
Vaartsche Rijn,15,67.8010928961749,915
Depot,-1,NaN,0
