Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,407.647463994991,1597
Vaartsche Rijn,1,154.054105492115,3678
Galgenwaard,2,157.427763272411,2298
Kromme Rijn,3,150.938775510204,392
Padualaan,4,163.028634361233,454
Heidelberglaan,5,173.988543371522,611
UMC,6,177.906976744186,86
WKZ,7,153.628968253968,504
P+R De Uithof,8,0,1
WKZ,9,67.8571428571429,7
UMC,10,108.5,18
Heidelberglaan,11,153.574074074074,54
Padualaan,12,148.45197740113,177
Kromme Rijn,13,156.776315789474,152
Galgenwaard,14,148.548387096774,93
Vaartsche Rijn,15,168.856459330144,418
Depot,-1,NaN,0
