Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,108.124072825354,2966
Vaartsche Rijn,1,88.9791445270988,7528
Galgenwaard,2,87.3093304061471,4555
Kromme Rijn,3,87.0997191011236,712
Padualaan,4,90.9545983701979,859
Heidelberglaan,5,89.7771084337349,1162
UMC,6,90.7191780821918,146
WKZ,7,71.9674234945706,1013
P+R De Uithof,8,0,1
WKZ,9,82.6923076923077,13
UMC,10,76.025,40
Heidelberglaan,11,86.2645161290323,155
Padualaan,12,76.2276923076923,325
Kromme Rijn,13,76.3855421686747,332
Galgenwaard,14,71.2159090909091,176
Vaartsche Rijn,15,85.0165289256198,726
Depot,-1,NaN,0
