Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,120.000957854406,2088
Vaartsche Rijn,1,93.9910207073484,5457
Galgenwaard,2,106.952966492468,3253
Kromme Rijn,3,114.824596774194,496
Padualaan,4,115.52786377709,646
Heidelberglaan,5,129.2,845
UMC,6,144.083333333333,120
WKZ,7,99.7212885154062,714
P+R De Uithof,8,954,2
WKZ,9,91.7142857142857,14
UMC,10,111.605263157895,38
Heidelberglaan,11,105.758620689655,87
Padualaan,12,112.914979757085,247
Kromme Rijn,13,115.408695652174,230
Galgenwaard,14,117.934782608696,138
Vaartsche Rijn,15,127.731046931408,554
Depot,-1,NaN,0
