Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,235.274916013438,1786
Vaartsche Rijn,1,93.6595519864751,4732
Galgenwaard,2,121.111534464842,2887
Kromme Rijn,3,123.09977827051,451
Padualaan,4,126.005395683453,556
Heidelberglaan,5,136.239271781534,769
UMC,6,120.333333333333,102
WKZ,7,126.931240657698,669
P+R De Uithof,8,332,2
WKZ,9,107.578947368421,19
UMC,10,121.318181818182,22
Heidelberglaan,11,116.011235955056,89
Padualaan,12,132.486111111111,216
Kromme Rijn,13,119.48309178744,207
Galgenwaard,14,133.540322580645,124
Vaartsche Rijn,15,131.434042553191,470
Depot,-1,NaN,0
