Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,425.098901098901,1274
Vaartsche Rijn,1,185.392903645833,3072
Galgenwaard,2,184.967229902714,1953
Kromme Rijn,3,170.47385620915,306
Padualaan,4,195.785326086957,368
Heidelberglaan,5,208.082840236686,507
UMC,6,209.591836734694,49
WKZ,7,188.210126582278,395
P+R De Uithof,8,25,1
WKZ,9,155.833333333333,6
UMC,10,156.947368421053,19
Heidelberglaan,11,188.234042553192,47
Padualaan,12,182.820143884892,139
Kromme Rijn,13,182.24375,160
Galgenwaard,14,172.968085106383,94
Vaartsche Rijn,15,208.894230769231,312
Depot,-1,NaN,0
