Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,117.725505443235,2572
Vaartsche Rijn,1,91.2605830999835,6071
Galgenwaard,2,92.3207788880349,3903
Kromme Rijn,3,90.8403908794788,614
Padualaan,4,91.5055555555556,720
Heidelberglaan,5,105.207377866401,1003
UMC,6,120.876811594203,138
WKZ,7,92.7097902097902,858
P+R De Uithof,8,0,5
WKZ,9,87.9285714285714,14
UMC,10,85.5952380952381,42
Heidelberglaan,11,88.3533834586466,133
Padualaan,12,96.6840277777778,288
Kromme Rijn,13,87.7060810810811,296
Galgenwaard,14,100.541666666667,192
Vaartsche Rijn,15,98.6548148148148,675
Depot,-1,NaN,0
