Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,236.94438559322,1888
Vaartsche Rijn,1,95.436953275016,4687
Galgenwaard,2,124.085972850679,2873
Kromme Rijn,3,121.520084566596,473
Padualaan,4,125.351749539595,543
Heidelberglaan,5,139.440633245383,758
UMC,6,159.960396039604,101
WKZ,7,110.520737327189,651
P+R De Uithof,8,0,3
WKZ,9,115.222222222222,9
UMC,10,99.5714285714286,21
Heidelberglaan,11,116.033333333333,90
Padualaan,12,127.897196261682,214
Kromme Rijn,13,134.58904109589,219
Galgenwaard,14,129.728,125
Vaartsche Rijn,15,136.455142231947,457
Depot,-1,NaN,0
