Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,415.747010119595,1087
Vaartsche Rijn,1,225.828247261346,2556
Galgenwaard,2,225.681392235609,1494
Kromme Rijn,3,231.439393939394,264
Padualaan,4,225.984894259819,331
Heidelberglaan,5,245.775981524249,433
UMC,6,222.813333333333,75
WKZ,7,234.486928104575,306
P+R De Uithof,8,0,1
WKZ,9,266.666666666667,6
UMC,10,287.444444444444,9
Heidelberglaan,11,266.4,50
Padualaan,12,224.746153846154,130
Kromme Rijn,13,218.168421052632,95
Galgenwaard,14,253.58024691358,81
Vaartsche Rijn,15,250.223529411765,255
Depot,-1,NaN,0
