Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,411.464180569185,1019
Vaartsche Rijn,1,229.791182364729,2495
Galgenwaard,2,229.329129886507,1586
Kromme Rijn,3,229.262172284644,267
Padualaan,4,251.120689655172,290
Heidelberglaan,5,260.702576112412,427
UMC,6,289.213333333333,75
WKZ,7,224.73590504451,337
P+R De Uithof,8,0,3
WKZ,9,288.888888888889,9
UMC,10,250.2,20
Heidelberglaan,11,214.780487804878,41
Padualaan,12,238.555555555556,108
Kromme Rijn,13,240.224489795918,98
Galgenwaard,14,202.292307692308,65
Vaartsche Rijn,15,252.563636363636,275
Depot,-1,NaN,0
