Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,105.371458923513,2824
Vaartsche Rijn,1,90.2094347889587,6847
Galgenwaard,2,91.861686746988,4150
Kromme Rijn,3,86.478813559322,708
Padualaan,4,91.1685393258427,801
Heidelberglaan,5,93.0433179723502,1085
UMC,6,110.96644295302,149
WKZ,7,77.1096173733196,967
P+R De Uithof,8,225,3
WKZ,9,76.7142857142857,7
UMC,10,80.4838709677419,31
Heidelberglaan,11,83.0555555555556,108
Padualaan,12,74.5865724381625,283
Kromme Rijn,13,87.0975609756098,287
Galgenwaard,14,88.9107142857143,168
Vaartsche Rijn,15,93.8626666666667,750
Depot,-1,NaN,0
