Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,101.426529255319,3008
Vaartsche Rijn,1,90.2515527950311,7406
Galgenwaard,2,91.0100836730315,4661
Kromme Rijn,3,99.3454545454545,770
Padualaan,4,88.9384787472036,894
Heidelberglaan,5,97.9687220732797,1119
UMC,6,90.05625,160
WKZ,7,74.6902226524685,1033
P+R De Uithof,8,NaN,0
WKZ,9,66.3333333333333,21
UMC,10,82.4807692307692,52
Heidelberglaan,11,75.9455782312925,147
Padualaan,12,76.0571428571429,315
Kromme Rijn,13,75.2599388379205,327
Galgenwaard,14,70.4691943127962,211
Vaartsche Rijn,15,92.0480109739369,729
Depot,-1,NaN,0
