Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,263.885954381753,1666
Vaartsche Rijn,1,94.940291018565,3986
Galgenwaard,2,141.837037037037,2565
Kromme Rijn,3,142.815085158151,411
Padualaan,4,145.892100192678,519
Heidelberglaan,5,143.227906976744,645
UMC,6,136.343137254902,102
WKZ,7,143.021778584392,551
P+R De Uithof,8,239,1
WKZ,9,157.444444444444,9
UMC,10,105.964285714286,28
Heidelberglaan,11,138.739130434783,69
Padualaan,12,150.329842931937,191
Kromme Rijn,13,140.812182741117,197
Galgenwaard,14,148.551724137931,116
Vaartsche Rijn,15,145.052256532067,421
Depot,-1,NaN,0
