Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,123.829961464355,2076
Vaartsche Rijn,1,94.4328833895763,5334
Galgenwaard,2,109.991228070175,3192
Kromme Rijn,3,118.19028340081,494
Padualaan,4,118.322274881517,633
Heidelberglaan,5,118.383961117861,823
UMC,6,152.571428571429,98
WKZ,7,103.026281208936,761
P+R De Uithof,8,212,1
WKZ,9,149,6
UMC,10,124.90625,32
Heidelberglaan,11,106.43119266055,109
Padualaan,12,111.262222222222,225
Kromme Rijn,13,99.8461538461538,234
Galgenwaard,14,107.041379310345,145
Vaartsche Rijn,15,116.231833910035,578
Depot,-1,NaN,0
