Station,id,avg_wait_time,total_passengers_serviced
Centraal Station,0,410.093288590604,1490
Vaartsche Rijn,1,155.797786177106,3704
Galgenwaard,2,159.371428571429,2275
Kromme Rijn,3,151.147286821705,387
Padualaan,4,165.599552572707,447
Heidelberglaan,5,168.677419354839,620
UMC,6,175.357142857143,98
WKZ,7,142.865346534653,505
P+R De Uithof,8,0,1
WKZ,9,137.285714285714,7
UMC,10,138.357142857143,28
Heidelberglaan,11,147.289156626506,83
Padualaan,12,154.75,168
Kromme Rijn,13,171.664670658683,167
Galgenwaard,14,145.155963302752,109
Vaartsche Rijn,15,170.340476190476,420
Depot,-1,NaN,0
